Date,Heure,Température cible,Température Andeeraa (°C),Conductivité (mS/cm),Salinité (PSU),Relais
2025-07-01,15:56:49,19.00,20.776,41.609,29.347,0
2025-07-01,15:56:52,19.00,20.774,41.606,29.346,0
2025-07-01,15:56:56,19.00,20.771,41.604,29.347,0
2025-07-01,15:56:59,19.00,20.770,41.610,29.351,0
2025-07-01,15:57:03,19.00,20.765,41.606,29.352,0
2025-07-01,15:57:06,19.00,20.764,41.598,29.347,0
2025-07-01,15:57:10,19.00,20.762,41.602,29.352,0
2025-07-01,15:57:13,19.00,20.759,41.593,29.346,0
2025-07-01,15:57:17,19.00,20.758,41.592,29.346,0
2025-07-01,15:57:20,19.00,20.752,41.590,29.348,0
2025-07-01,15:57:23,19.00,20.750,41.584,29.345,0
2025-07-01,15:57:27,19.00,20.746,41.583,29.347,0
2025-07-01,15:57:30,19.00,20.743,41.587,29.353,0
2025-07-01,15:57:34,19.00,20.743,41.582,29.348,0
2025-07-01,15:57:37,19.00,20.740,41.582,29.351,0
2025-07-01,15:57:41,19.00,20.738,41.575,29.346,0
2025-07-01,15:57:44,19.00,20.737,41.579,29.350,0
2025-07-01,15:57:48,19.00,20.736,41.569,29.343,0
2025-07-01,15:57:51,19.00,20.734,41.564,29.340,0
2025-07-01,15:57:54,19.00,20.734,41.565,29.341,0
2025-07-01,15:57:58,19.00,20.731,41.570,29.348,0
2025-07-01,15:58:01,19.00,20.729,41.562,29.342,0
2025-07-01,15:58:05,19.00,20.726,41.567,29.348,0
2025-07-01,15:58:08,19.00,20.726,41.565,29.347,0
2025-07-01,15:58:12,19.00,20.722,41.562,29.348,0
2025-07-01,15:58:15,19.00,20.719,41.562,29.349,0
2025-07-01,15:58:19,19.00,20.713,41.559,29.351,0
2025-07-01,15:58:22,19.00,20.711,41.551,29.346,0
2025-07-01,15:58:25,19.00,20.706,41.553,29.351,0
2025-07-01,15:58:29,19.00,20.702,41.554,29.355,0
2025-07-01,15:58:32,19.00,20.701,41.552,29.353,0
2025-07-01,15:58:36,19.00,20.698,41.539,29.346,0
2025-07-01,15:58:39,19.00,20.694,41.547,29.355,0
2025-07-01,15:58:43,19.00,20.691,41.545,29.355,0
2025-07-01,15:58:46,19.00,20.690,41.536,29.349,0
2025-07-01,15:58:50,19.00,20.686,41.534,29.350,0
2025-07-01,15:58:53,19.00,20.683,41.537,29.354,0
2025-07-01,15:58:56,19.00,20.683,41.527,29.347,0
2025-07-01,15:59:00,19.00,20.681,41.530,29.350,0
2025-07-01,15:59:03,19.00,20.680,41.521,29.344,0
2025-07-01,15:59:07,19.00,20.678,41.518,29.343,0
2025-07-01,15:59:10,19.00,20.679,41.523,29.346,0
2025-07-01,15:59:14,19.00,20.675,41.517,29.344,0
2025-07-01,15:59:17,19.00,20.673,41.519,29.347,0
2025-07-01,15:59:21,19.00,20.672,41.509,29.340,0
2025-07-01,15:59:24,19.00,20.669,41.515,29.347,0
2025-07-01,15:59:27,19.00,20.665,41.509,29.344,0
2025-07-01,15:59:31,19.00,20.663,41.503,29.341,0
2025-07-01,15:59:34,19.00,20.660,41.500,29.341,0
2025-07-01,15:59:38,19.00,20.654,41.502,29.347,0
2025-07-01,15:59:41,19.00,20.651,41.500,29.348,0
2025-07-01,15:59:45,19.00,20.648,41.497,29.347,0
2025-07-01,15:59:48,19.00,20.645,41.491,29.344,0
2025-07-01,15:59:52,19.00,20.640,41.497,29.352,0
2025-07-01,15:59:55,19.00,20.639,41.489,29.347,0
2025-07-01,15:59:58,19.00,20.635,41.490,29.350,0
2025-07-01,16:00:02,19.00,20.633,41.484,29.347,0
2025-07-01,16:00:05,19.00,20.629,41.477,29.344,0
2025-07-01,16:00:09,19.00,20.625,41.474,29.344,0
2025-07-01,16:00:12,19.00,20.621,41.478,29.351,0
2025-07-01,16:00:16,19.00,20.619,41.476,29.351,0
2025-07-01,16:00:19,19.00,20.615,41.470,29.349,0
2025-07-01,16:00:23,19.00,20.611,41.464,29.346,0
2025-07-01,16:00:26,19.00,20.610,41.462,29.346,0
2025-07-01,16:00:29,19.00,20.606,41.459,29.346,0
2025-07-01,16:00:33,19.00,20.602,41.459,29.349,0
2025-07-01,16:00:36,19.00,20.599,41.456,29.348,0
2025-07-01,16:00:40,19.00,20.596,41.454,29.349,0
2025-07-01,16:00:43,19.00,20.593,41.453,29.350,0
2025-07-01,16:00:47,19.00,20.588,41.443,29.345,0
2025-07-01,16:00:50,19.00,20.584,41.448,29.353,0
2025-07-01,16:00:54,19.00,20.581,41.446,29.353,0
2025-07-01,16:00:57,19.00,20.578,41.435,29.346,0
2025-07-01,16:01:00,19.00,20.578,41.432,29.344,0
2025-07-01,16:01:04,19.00,20.575,41.433,29.347,0
2025-07-01,16:01:07,19.00,20.572,41.433,29.349,0
2025-07-01,16:01:11,19.00,20.571,41.430,29.347,0
2025-07-01,16:01:14,19.00,20.567,41.420,29.342,0
2025-07-01,16:01:18,19.00,20.564,41.415,29.340,0
2025-07-01,16:01:21,19.00,20.562,41.422,29.347,0
2025-07-01,16:01:25,19.00,20.561,41.416,29.343,0
2025-07-01,16:01:28,19.00,20.558,41.415,29.344,0
2025-07-01,16:01:31,19.00,20.559,41.407,29.337,0
2025-07-01,16:01:35,19.00,20.556,41.409,29.341,0
2025-07-01,16:01:38,19.00,20.555,41.402,29.337,0
2025-07-01,16:01:42,19.00,20.555,41.398,29.333,0
2025-07-01,16:01:45,19.00,20.552,41.409,29.344,0
2025-07-01,16:01:49,19.00,20.547,41.405,29.344,0
2025-07-01,16:01:52,19.00,20.540,41.404,29.348,0
2025-07-01,16:01:56,19.00,20.537,41.389,29.338,0
2025-07-01,16:01:59,19.00,20.531,41.391,29.344,0
2025-07-01,16:02:02,19.00,20.526,41.387,29.344,0
2025-07-01,16:02:06,19.00,20.521,41.385,29.346,0
2025-07-01,16:02:09,19.00,20.517,41.391,29.354,0
2025-07-01,16:02:13,19.00,20.513,41.384,29.351,0
2025-07-01,16:02:16,19.00,20.508,41.387,29.357,0
2025-07-01,16:02:20,19.00,20.499,41.380,29.358,0
2025-07-01,16:02:23,19.00,20.495,41.378,29.358,0
2025-07-01,16:02:27,19.00,20.490,41.373,29.358,0
2025-07-01,16:02:30,19.00,20.486,41.371,29.359,0
2025-07-01,16:02:33,19.00,20.480,41.378,29.369,0
2025-07-01,16:02:37,19.00,20.481,41.368,29.360,0
2025-07-01,16:02:40,19.00,20.481,41.366,29.359,0
2025-07-01,16:02:44,19.00,20.479,41.363,29.357,0
2025-07-01,16:02:47,19.00,20.479,41.367,29.361,0
2025-07-01,16:02:51,19.00,20.479,41.358,29.354,0
2025-07-01,16:02:54,19.00,20.478,41.357,29.353,0
2025-07-01,16:02:58,19.00,20.477,41.361,29.358,0
2025-07-01,16:03:01,19.00,20.474,41.354,29.354,0
2025-07-01,16:03:04,19.00,20.473,41.349,29.351,0
2025-07-01,16:03:08,19.00,20.473,41.359,29.358,0
2025-07-01,16:03:11,19.00,20.474,41.357,29.357,0
2025-07-01,16:03:15,19.00,20.471,41.355,29.357,0
2025-07-01,16:03:18,19.00,20.472,41.353,29.355,0
2025-07-01,16:03:22,19.00,20.467,41.356,29.360,0
2025-07-01,16:03:25,19.00,20.462,41.341,29.352,0
2025-07-01,16:03:29,19.00,20.459,41.339,29.352,0
2025-07-01,16:03:32,19.00,20.457,41.344,29.358,0
2025-07-01,16:03:35,19.00,20.454,41.342,29.358,0
2025-07-01,16:03:39,19.00,20.455,41.339,29.355,0
2025-07-01,16:03:42,19.00,20.451,41.326,29.348,0
2025-07-01,16:03:46,19.00,20.452,41.331,29.351,0
2025-07-01,16:03:49,19.00,20.451,41.322,29.345,0
2025-07-01,16:03:53,19.00,20.447,41.329,29.353,0
2025-07-01,16:03:56,19.00,20.447,41.317,29.344,0
2025-07-01,16:04:00,19.00,20.444,41.317,29.346,0
2025-07-01,16:04:03,19.00,20.443,41.319,29.349,0
2025-07-01,16:04:06,19.00,20.440,41.317,29.349,0
2025-07-01,16:04:10,19.00,20.439,41.311,29.344,0
2025-07-01,16:04:13,19.00,20.433,41.308,29.346,0
2025-07-01,16:04:17,19.00,20.429,41.313,29.353,0
2025-07-01,16:04:20,19.00,20.423,41.311,29.355,0
2025-07-01,16:04:24,19.00,20.420,41.308,29.356,0
2025-07-01,16:04:27,19.00,20.416,41.306,29.356,0
2025-07-01,16:04:31,19.00,20.414,41.304,29.357,0
2025-07-01,16:04:34,19.00,20.414,41.300,29.353,0
2025-07-01,16:04:37,19.00,20.411,41.299,29.354,0
2025-07-01,16:04:41,19.00,20.411,41.296,29.352,0
2025-07-01,16:04:44,19.00,20.409,41.288,29.347,0
2025-07-01,16:04:48,19.00,20.406,41.290,29.350,0
2025-07-01,16:04:51,19.00,20.404,41.291,29.353,0
2025-07-01,16:04:55,19.00,20.401,41.291,29.354,0
2025-07-01,16:04:58,19.00,20.401,41.278,29.345,0
2025-07-01,16:05:02,19.00,20.397,41.279,29.348,0
2025-07-01,16:05:05,19.00,20.393,41.284,29.355,0
2025-07-01,16:05:08,19.00,20.388,41.278,29.353,0
2025-07-01,16:05:12,19.00,20.386,41.277,29.354,0
2025-07-01,16:05:15,19.00,20.381,41.268,29.350,0
2025-07-01,16:05:19,19.00,20.379,41.275,29.358,0
2025-07-01,16:05:22,19.00,20.375,41.267,29.354,0
2025-07-01,16:05:26,19.00,20.372,41.265,29.354,0
2025-07-01,16:05:29,19.00,20.367,41.262,29.355,0
2025-07-01,16:05:33,19.00,20.366,41.259,29.354,0
2025-07-01,16:05:36,19.00,20.364,41.253,29.350,0
2025-07-01,16:05:39,19.00,20.362,41.260,29.358,0
2025-07-01,16:05:43,19.00,20.358,41.249,29.352,0
2025-07-01,16:05:46,19.00,20.355,41.254,29.357,0
2025-07-01,16:05:50,19.00,20.354,41.244,29.350,0
2025-07-01,16:05:53,19.00,20.349,41.249,29.357,0
2025-07-01,16:05:57,19.00,20.349,41.243,29.353,0
2025-07-01,16:06:00,19.00,20.347,41.233,29.346,0
2025-07-01,16:06:04,19.00,20.341,41.233,29.351,0
2025-07-01,16:06:07,19.00,20.339,41.239,29.357,0
2025-07-01,16:06:10,19.00,20.337,41.226,29.348,0
2025-07-01,16:06:14,19.00,20.334,41.232,29.354,0
2025-07-01,16:06:17,19.00,20.334,41.225,29.349,0
2025-07-01,16:06:21,19.00,20.331,41.222,29.349,0
2025-07-01,16:06:24,19.00,20.327,41.183,29.320,0
2025-07-01,16:06:28,19.00,20.326,41.203,29.337,0
2025-07-01,16:06:31,19.00,20.326,41.201,29.335,0
2025-07-01,16:06:35,19.00,20.321,41.203,29.340,0
2025-07-01,16:06:38,19.00,20.321,41.195,29.335,0
2025-07-01,16:06:41,19.00,20.315,41.196,29.339,0
2025-07-01,16:06:45,19.00,20.314,41.201,29.344,0
2025-07-01,16:06:48,19.00,20.313,41.193,29.338,0
2025-07-01,16:06:52,19.00,20.311,41.195,29.341,0
2025-07-01,16:06:55,19.00,20.308,41.195,29.343,0
2025-07-01,16:06:59,19.00,20.308,41.187,29.336,0
2025-07-01,16:07:02,19.00,20.307,41.185,29.336,0
2025-07-01,16:07:06,19.00,20.305,41.189,29.340,0
2025-07-01,16:07:09,19.00,20.304,41.190,29.341,0
2025-07-01,16:07:12,19.00,20.302,41.178,29.334,0
2025-07-01,16:07:16,19.00,20.298,41.174,29.333,0
2025-07-01,16:07:19,19.00,20.296,41.178,29.338,0
2025-07-01,16:07:23,19.00,20.294,41.172,29.335,0
2025-07-01,16:07:26,19.00,20.291,41.171,29.336,0
2025-07-01,16:07:30,19.00,20.290,41.175,29.340,0
2025-07-01,16:07:33,19.00,20.288,41.174,29.340,0
2025-07-01,16:07:37,19.00,20.283,41.172,29.342,0
2025-07-01,16:07:40,19.00,20.283,41.170,29.340,0
2025-07-01,16:07:43,19.00,20.281,41.161,29.335,0
2025-07-01,16:07:47,19.00,20.281,41.158,29.333,0
2025-07-01,16:07:50,19.00,20.278,41.158,29.334,0
2025-07-01,16:07:54,19.00,20.274,41.156,29.335,0
2025-07-01,16:07:57,19.00,20.273,41.154,29.335,0
2025-07-01,16:08:01,19.00,20.272,41.149,29.332,0
2025-07-01,16:08:04,19.00,20.270,41.155,29.338,0
2025-07-01,16:08:08,19.00,20.266,41.148,29.335,0
2025-07-01,16:08:11,19.00,20.262,41.147,29.337,0
2025-07-01,16:08:14,19.00,20.259,41.150,29.341,0
2025-07-01,16:08:18,19.00,20.256,41.141,29.336,0
2025-07-01,16:08:21,19.00,20.251,41.138,29.338,0
2025-07-01,16:08:25,19.00,20.247,41.136,29.338,0
2025-07-01,16:08:28,19.00,20.246,41.135,29.339,0
2025-07-01,16:08:32,19.00,20.246,41.139,29.342,0
2025-07-01,16:08:35,19.00,20.241,41.130,29.337,0
2025-07-01,16:08:39,19.00,20.238,41.128,29.338,0
2025-07-01,16:08:42,19.00,20.233,41.132,29.345,0
2025-07-01,16:08:45,19.00,20.230,41.130,29.346,0
2025-07-01,16:08:49,19.00,20.224,41.124,29.345,0
2025-07-01,16:08:52,19.00,20.220,41.122,29.346,0
2025-07-01,16:08:56,19.00,20.218,41.111,29.338,0
2025-07-01,16:08:59,19.00,20.216,41.119,29.347,0
2025-07-01,16:09:03,19.00,20.212,41.109,29.342,0
2025-07-01,16:09:06,19.00,20.210,41.108,29.342,0
2025-07-01,16:09:10,19.00,20.208,41.107,29.342,0
2025-07-01,16:09:13,19.00,20.208,41.104,29.340,0
2025-07-01,16:09:16,19.00,20.206,41.109,29.346,0
2025-07-01,16:09:20,19.00,20.205,41.101,29.339,0
2025-07-01,16:09:23,19.00,20.204,41.099,29.339,0
2025-07-01,16:09:27,19.00,20.204,41.104,29.343,0
2025-07-01,16:09:30,19.00,20.202,41.095,29.337,0
2025-07-01,16:09:34,19.00,20.201,41.098,29.341,0
2025-07-01,16:09:37,19.00,20.197,41.095,29.340,0
2025-07-01,16:09:41,19.00,20.195,41.088,29.337,0
2025-07-01,16:09:44,19.00,20.189,41.085,29.338,0
2025-07-01,16:09:47,19.00,20.187,41.082,29.338,0
2025-07-01,16:09:51,19.00,20.180,41.081,29.341,0
2025-07-01,16:09:54,19.00,20.177,41.078,29.341,0
2025-07-01,16:09:58,19.00,20.173,41.073,29.340,0
2025-07-01,16:10:01,19.00,20.170,41.078,29.345,0
2025-07-01,16:10:05,19.00,20.168,41.069,29.340,0
2025-07-01,16:10:08,19.00,20.165,41.070,29.343,0
2025-07-01,16:10:12,19.00,20.157,41.066,29.345,0
2025-07-01,16:10:15,19.00,20.154,41.063,29.345,0
2025-07-01,16:10:18,19.00,20.152,41.065,29.348,0
2025-07-01,16:10:22,19.00,20.151,41.062,29.347,0
2025-07-01,16:10:25,19.00,20.145,41.050,29.341,0
2025-07-01,16:10:29,19.00,20.147,41.049,29.338,0
2025-07-01,16:10:32,19.00,20.145,41.047,29.339,0
2025-07-01,16:10:36,19.00,20.142,41.041,29.335,0
2025-07-01,16:10:39,19.00,20.138,41.036,29.335,0
2025-07-01,16:10:43,19.00,20.133,41.037,29.338,0
2025-07-01,16:10:46,19.00,20.131,41.041,29.343,0
2025-07-01,16:10:49,19.00,20.126,41.031,29.339,0
2025-07-01,16:10:53,19.00,20.124,41.035,29.344,0
2025-07-01,16:10:56,19.00,20.119,41.034,29.347,0
2025-07-01,16:11:00,19.00,20.116,41.029,29.345,0
2025-07-01,16:11:03,19.00,20.115,41.019,29.337,0
2025-07-01,16:11:07,19.00,20.112,41.028,29.346,0
2025-07-01,16:11:10,19.00,20.107,41.015,29.339,0
2025-07-01,16:11:14,19.00,20.105,41.023,29.347,0
2025-07-01,16:11:17,19.00,20.102,41.015,29.343,0
2025-07-01,16:11:20,19.00,20.098,41.020,29.350,0
2025-07-01,16:11:24,19.00,20.095,41.011,29.344,0
2025-07-01,16:11:27,19.00,20.091,41.010,29.347,0
2025-07-01,16:11:31,19.00,20.087,41.014,29.353,0
2025-07-01,16:11:34,19.00,20.085,41.005,29.347,0
2025-07-01,16:11:38,19.00,20.079,41.003,29.350,0
2025-07-01,16:11:41,19.00,20.079,41.001,29.348,0
2025-07-01,16:11:45,19.00,20.078,40.995,29.344,0
2025-07-01,16:11:48,19.00,20.077,40.993,29.343,0
2025-07-01,16:11:51,19.00,20.079,41.002,29.348,0
2025-07-01,16:11:55,19.00,20.076,41.000,29.349,0
2025-07-01,16:11:58,19.00,20.072,40.996,29.348,0
2025-07-01,16:12:02,19.00,20.071,40.996,29.349,0
2025-07-01,16:12:05,19.00,20.067,40.987,29.345,0
2025-07-01,16:12:09,19.00,20.064,40.984,29.344,0
2025-07-01,16:12:12,19.00,20.063,40.983,29.344,0
2025-07-01,16:12:16,19.00,20.061,40.989,29.350,0
2025-07-01,16:12:19,19.00,20.060,40.982,29.346,0
2025-07-01,16:12:22,19.00,20.059,40.988,29.351,0
2025-07-01,16:12:26,19.00,20.058,40.982,29.347,0
2025-07-01,16:12:29,19.00,20.059,40.979,29.343,0
2025-07-01,16:12:33,19.00,20.058,40.977,29.343,0
2025-07-01,16:12:36,19.00,20.060,40.970,29.337,0
2025-07-01,16:12:40,19.00,20.057,40.971,29.339,0
2025-07-01,16:12:43,19.00,20.056,40.969,29.338,0
2025-07-01,16:12:46,19.00,20.054,40.973,29.343,0
2025-07-01,16:12:50,19.00,20.052,40.964,29.337,0
2025-07-01,16:12:53,19.00,20.051,40.969,29.342,0
2025-07-01,16:12:57,19.00,20.048,40.961,29.337,0
2025-07-01,16:13:00,19.00,20.047,40.964,29.340,0
2025-07-01,16:13:04,19.00,20.044,40.964,29.343,0
2025-07-01,16:13:07,19.00,20.042,40.956,29.338,0
2025-07-01,16:13:11,19.00,20.039,40.961,29.343,0
2025-07-01,16:13:14,19.00,20.034,40.951,29.339,0
2025-07-01,16:13:17,19.00,20.029,40.949,29.341,0
2025-07-01,16:13:21,19.00,20.026,40.944,29.339,0
2025-07-01,16:13:24,19.00,20.020,40.952,29.350,0
2025-07-01,16:13:28,19.00,20.018,40.942,29.343,0
2025-07-01,16:13:31,19.00,20.013,40.947,29.351,0
2025-07-01,16:13:35,19.00,20.012,40.938,29.344,0
2025-07-01,16:13:38,19.00,20.010,40.938,29.346,0
2025-07-01,16:13:42,19.00,20.006,40.935,29.345,0
2025-07-01,16:13:45,19.00,20.007,40.931,29.342,0
2025-07-01,16:13:49,19.00,20.005,40.923,29.337,0
2025-07-01,16:13:52,19.00,20.002,40.920,29.337,0
2025-07-01,16:13:55,19.00,20.000,40.923,29.340,0
2025-07-01,16:13:59,19.00,20.001,40.920,29.337,0
2025-07-01,16:14:02,19.00,19.998,40.918,29.337,0
2025-07-01,16:14:06,19.00,19.995,40.919,29.341,0
2025-07-01,16:14:09,19.00,19.994,40.907,29.332,0
2025-07-01,16:14:13,19.00,19.991,40.905,29.333,0
2025-07-01,16:14:16,19.00,19.987,40.907,29.336,0
2025-07-01,16:14:19,19.00,19.986,40.905,29.336,0
2025-07-01,16:14:23,19.00,19.982,40.910,29.342,0
2025-07-01,16:14:26,19.00,19.979,40.908,29.343,0
2025-07-01,16:14:30,19.00,19.973,40.898,29.339,0
2025-07-01,16:14:33,19.00,19.968,40.901,29.344,0
2025-07-01,16:14:37,19.00,19.964,40.890,29.339,0
2025-07-01,16:14:40,19.00,19.958,40.895,29.348,0
2025-07-01,16:14:44,19.00,19.954,40.897,29.351,0
2025-07-01,16:14:47,19.00,19.950,40.887,29.347,0
2025-07-01,16:14:50,19.00,19.947,40.890,29.351,0
2025-07-01,16:14:54,19.00,19.945,40.888,29.351,0
2025-07-01,16:14:57,19.00,19.944,40.881,29.346,0
2025-07-01,16:15:01,19.00,19.943,40.879,29.345,0
2025-07-01,16:15:04,19.00,19.939,40.881,29.349,0
2025-07-01,16:15:08,19.00,19.935,40.881,29.352,0
2025-07-01,16:15:11,19.00,19.933,40.872,29.346,0
2025-07-01,16:15:15,19.00,19.930,40.877,29.352,0
2025-07-01,16:15:18,19.00,19.931,40.871,29.347,0
2025-07-01,16:15:21,19.00,19.927,40.869,29.348,0
2025-07-01,16:15:25,19.00,19.920,40.870,29.353,0
2025-07-01,16:15:28,19.00,19.920,40.865,29.349,0
2025-07-01,16:15:32,19.00,19.917,40.864,29.351,0
2025-07-01,16:15:35,19.00,19.911,40.863,29.354,0
2025-07-01,16:15:39,19.00,19.910,40.854,29.348,0
2025-07-01,16:15:42,19.00,19.906,40.852,29.349,0
2025-07-01,16:15:46,19.00,19.903,40.858,29.356,0
2025-07-01,16:15:49,19.00,19.901,40.848,29.349,0
2025-07-01,16:15:52,19.00,19.895,40.845,29.351,0
2025-07-01,16:15:56,19.00,19.893,40.842,29.350,0
2025-07-01,16:15:59,19.00,19.892,40.837,29.347,0
2025-07-01,16:16:03,19.00,19.889,40.840,29.351,0
2025-07-01,16:16:06,19.00,19.890,40.829,29.342,0
2025-07-01,16:16:10,19.00,19.885,40.835,29.350,0
2025-07-01,16:16:13,19.00,19.882,40.826,29.346,0
2025-07-01,16:16:17,19.00,19.877,40.818,29.342,0
2025-07-01,16:16:20,19.00,19.874,40.822,29.347,0
2025-07-01,16:16:23,19.00,19.870,40.806,29.338,0
2025-07-01,16:16:27,19.00,19.869,40.813,29.344,0
2025-07-01,16:16:30,19.00,19.867,40.810,29.343,0
2025-07-01,16:16:34,19.00,19.865,40.799,29.335,0
2025-07-01,16:16:37,19.00,19.862,40.801,29.339,0
2025-07-01,16:16:41,19.00,19.863,40.798,29.336,0
2025-07-01,16:16:44,19.00,19.865,40.796,29.333,0
2025-07-01,16:16:48,19.00,19.861,40.792,29.333,0
2025-07-01,16:16:51,19.00,19.859,40.791,29.333,0
2025-07-01,16:16:54,19.00,19.861,40.777,29.321,0
2025-07-01,16:16:58,19.00,19.857,40.787,29.331,0
2025-07-01,16:17:01,19.00,19.855,40.776,29.324,0
2025-07-01,16:17:05,19.00,19.852,40.773,29.324,0
2025-07-01,16:17:08,19.00,19.850,40.776,29.327,0
2025-07-01,16:17:12,19.00,19.846,40.771,29.326,0
2025-07-01,16:17:15,19.00,19.844,40.768,29.326,0
2025-07-01,16:17:19,19.00,19.841,40.769,29.328,0
2025-07-01,16:17:22,19.00,19.839,40.769,29.329,0
2025-07-01,16:17:25,19.00,19.837,40.765,29.328,0
2025-07-01,16:17:29,19.00,19.833,40.768,29.332,0
2025-07-01,16:17:32,19.00,19.831,40.774,29.339,0
2025-07-01,16:17:36,19.00,19.829,40.762,29.331,0
2025-07-01,16:17:39,19.00,19.828,40.763,29.333,0
2025-07-01,16:17:43,19.00,19.823,40.769,29.340,0
2025-07-01,16:17:46,19.00,19.822,40.760,29.334,0
2025-07-01,16:17:50,19.00,19.821,40.766,29.340,0
2025-07-01,16:17:53,19.00,19.819,40.762,29.337,0
2025-07-01,16:17:56,19.00,19.817,40.763,29.340,0
2025-07-01,16:18:00,19.00,19.811,40.762,29.343,0
2025-07-01,16:18:03,19.00,19.808,40.760,29.344,0
2025-07-01,16:18:07,19.00,19.804,40.758,29.345,0
2025-07-01,16:18:10,19.00,19.800,40.746,29.338,0
2025-07-01,16:18:14,19.00,19.796,40.746,29.341,0
2025-07-01,16:18:17,19.00,19.792,40.744,29.342,0
2025-07-01,16:18:21,19.00,19.790,40.748,29.347,0
2025-07-01,16:18:24,19.00,19.786,40.743,29.345,0
2025-07-01,16:18:27,19.00,19.784,40.737,29.342,0
2025-07-01,16:18:31,19.00,19.781,40.732,29.340,0
2025-07-01,16:18:34,19.00,19.777,40.740,29.349,0
2025-07-01,16:18:38,19.00,19.775,40.736,29.348,0
2025-07-01,16:18:41,19.00,19.773,40.737,29.349,0
2025-07-01,16:18:45,19.00,19.771,40.725,29.342,0
2025-07-01,16:18:48,19.00,19.769,40.732,29.348,0
2025-07-01,16:18:52,19.00,19.768,40.730,29.347,0
2025-07-01,16:18:55,19.00,19.764,40.724,29.345,0
2025-07-01,16:18:58,19.00,19.763,40.730,29.351,0
2025-07-01,16:19:02,19.00,19.761,40.718,29.343,0
2025-07-01,16:19:05,19.00,19.757,40.719,29.346,0
2025-07-01,16:19:09,19.00,19.757,40.721,29.348,0
2025-07-01,16:19:12,19.00,19.755,40.721,29.349,0
2025-07-01,16:19:16,19.00,19.754,40.716,29.346,0
2025-07-01,16:19:19,19.00,19.752,40.707,29.340,0
2025-07-01,16:19:23,19.00,19.751,40.707,29.341,0
2025-07-01,16:19:26,19.00,19.749,40.705,29.341,0
2025-07-01,16:19:29,19.00,19.748,40.711,29.347,0
2025-07-01,16:19:33,19.00,19.747,40.704,29.341,0
2025-07-01,16:19:36,19.00,19.746,40.701,29.339,0
2025-07-01,16:19:40,19.00,19.744,40.693,29.335,0
2025-07-01,16:19:43,19.00,19.744,40.698,29.338,0
2025-07-01,16:19:47,19.00,19.743,40.694,29.336,0
2025-07-01,16:19:50,19.00,19.741,40.696,29.339,0
2025-07-01,16:19:54,19.00,19.740,40.688,29.333,0
2025-07-01,16:19:57,19.00,19.736,40.693,29.341,0
2025-07-01,16:20:00,19.00,19.734,40.692,29.341,0
2025-07-01,16:20:04,19.00,19.728,40.681,29.336,0
2025-07-01,16:20:07,19.00,19.724,40.678,29.336,0
2025-07-01,16:20:11,19.00,19.718,40.679,29.341,0
2025-07-01,16:20:14,19.00,19.715,40.677,29.342,0
2025-07-01,16:20:18,19.00,19.713,40.671,29.339,0
2025-07-01,16:20:21,19.00,19.708,40.673,29.344,0
2025-07-01,16:20:25,19.00,19.704,40.675,29.348,0
2025-07-01,16:20:28,19.00,19.701,40.666,29.343,0
2025-07-01,16:20:31,19.00,19.700,40.676,29.352,0
2025-07-01,16:20:35,19.00,19.698,40.673,29.350,0
2025-07-01,16:20:38,19.00,19.695,40.664,29.346,0
2025-07-01,16:20:42,19.00,19.693,40.661,29.344,0
2025-07-01,16:20:45,19.00,19.692,40.667,29.350,0
2025-07-01,16:20:49,19.00,19.690,40.662,29.347,0
2025-07-01,16:20:52,19.00,19.687,40.656,29.345,0
2025-07-01,16:20:56,19.00,19.686,40.653,29.343,0
2025-07-01,16:20:59,19.00,19.684,40.651,29.343,0
2025-07-01,16:21:02,19.00,19.679,40.649,29.344,0
2025-07-01,16:21:06,19.00,19.677,40.654,29.350,0
2025-07-01,16:21:09,19.00,19.670,40.644,29.347,0
2025-07-01,16:21:13,19.00,19.668,40.644,29.349,0
2025-07-01,16:21:16,19.00,19.664,40.647,29.354,0
2025-07-01,16:21:20,19.00,19.660,40.646,29.355,0
2025-07-01,16:21:23,19.00,19.657,40.639,29.353,0
2025-07-01,16:21:27,19.00,19.654,40.633,29.349,0
2025-07-01,16:21:30,19.00,19.651,40.630,29.349,0
2025-07-01,16:21:33,19.00,19.649,40.628,29.349,0
2025-07-01,16:21:37,19.00,19.644,40.626,29.350,0
2025-07-01,16:21:40,19.00,19.644,40.624,29.349,0
2025-07-01,16:21:44,19.00,19.640,40.629,29.356,0
2025-07-01,16:21:47,19.00,19.639,40.621,29.351,0
2025-07-01,16:21:51,19.00,19.637,40.618,29.349,0
2025-07-01,16:21:54,19.00,19.636,40.624,29.355,0
2025-07-01,16:21:58,19.00,19.636,40.615,29.347,0
2025-07-01,16:22:01,19.00,19.632,40.621,29.355,0
2025-07-01,16:22:04,19.00,19.629,40.610,29.349,0
2025-07-01,16:22:08,19.00,19.625,40.607,29.349,0
2025-07-01,16:22:11,19.00,19.623,40.613,29.354,0
2025-07-01,16:22:15,19.00,19.617,40.609,29.356,0
2025-07-01,16:22:18,19.00,19.614,40.600,29.350,0
2025-07-01,16:22:22,19.00,19.610,40.599,29.353,0
2025-07-01,16:22:25,19.00,19.606,40.602,29.358,0
2025-07-01,16:22:29,19.00,19.607,40.588,29.346,0
2025-07-01,16:22:32,19.00,19.603,40.596,29.355,0
2025-07-01,16:22:35,19.00,19.602,40.585,29.347,0
